RaceID,RaceName,State,CountyName,PrecinctName,CandidateName,PartyName,Votes
993,US House,GA,Fulton,SS07A,William Llop, Republican,3
993,US House,GA,Fulton,SS07B,William Llop, Republican,454
993,US House,GA,Fulton,SS07C,William Llop, Republican,218
993,US House,GA,Fulton,SS08A,William Llop, Republican,56
993,US House,GA,Fulton,SS08B,William Llop, Republican,208
993,US House,GA,Fulton,SS08C,William Llop, Republican,36
993,US House,GA,Fulton,SS08D,William Llop, Republican,330
993,US House,GA,Fulton,SS11A,William Llop, Republican,278
993,US House,GA,Fulton,SS11B,William Llop, Republican,279
993,US House,GA,Fulton,SS11C,William Llop, Republican,72
993,US House,GA,Fulton,SS12,William Llop, Republican,92
993,US House,GA,Fulton,SS15A,William Llop, Republican,434
993,US House,GA,Fulton,SS15B,William Llop, Republican,96
993,US House,GA,Fulton,SS16,William Llop, Republican,377
993,US House,GA,Fulton,SS17,William Llop, Republican,263
993,US House,GA,Fulton,SS18A,William Llop, Republican,483
993,US House,GA,Fulton,SS18B,William Llop, Republican,240
993,US House,GA,Fulton,SS19A,William Llop, Republican,321
993,US House,GA,Fulton,SS19B,William Llop, Republican,473
993,US House,GA,Fulton,SS20,William Llop, Republican,91
993,US House,GA,Fulton,SS22,William Llop, Republican,231
993,US House,GA,Fulton,SS25,William Llop, Republican,392
993,US House,GA,Fulton,SS26,William Llop, Republican,233
993,US House,GA,Fulton,SS29A,William Llop, Republican,406
993,US House,GA,Fulton,SS31,William Llop, Republican,11
993,US House,GA,Fulton,AP01A,Write In, Unaffiliated,251
993,US House,GA,Fulton,AP01B,Write In, Unaffiliated,471
993,US House,GA,Fulton,AP01C,Write In, Unaffiliated,370
993,US House,GA,Fulton,AP01D,Write In, Unaffiliated,434
993,US House,GA,Fulton,AP02B,Write In, Unaffiliated,446
993,US House,GA,Fulton,AP03,Write In, Unaffiliated,173
993,US House,GA,Fulton,AP04A,Write In, Unaffiliated,252
993,US House,GA,Fulton,AP04B,Write In, Unaffiliated,29
993,US House,GA,Fulton,AP05,Write In, Unaffiliated,167
993,US House,GA,Fulton,AP06,Write In, Unaffiliated,450
993,US House,GA,Fulton,AP07A,Write In, Unaffiliated,30
993,US House,GA,Fulton,AP07B,Write In, Unaffiliated,40
993,US House,GA,Fulton,AP09A,Write In, Unaffiliated,493
993,US House,GA,Fulton,AP09B,Write In, Unaffiliated,84
993,US House,GA,Fulton,AP021,Write In, Unaffiliated,243
993,US House,GA,Fulton,AP022,Write In, Unaffiliated,17
993,US House,GA,Fulton,AP10,Write In, Unaffiliated,59
993,US House,GA,Fulton,AP12A,Write In, Unaffiliated,74
993,US House,GA,Fulton,AP12B,Write In, Unaffiliated,439
993,US House,GA,Fulton,AP12C,Write In, Unaffiliated,142
993,US House,GA,Fulton,AP13,Write In, Unaffiliated,253
993,US House,GA,Fulton,AP14,Write In, Unaffiliated,284
993,US House,GA,Fulton,JC01,Write In, Unaffiliated,59
993,US House,GA,Fulton,JC02,Write In, Unaffiliated,390
993,US House,GA,Fulton,JC03A,Write In, Unaffiliated,83
993,US House,GA,Fulton,JC03B,Write In, Unaffiliated,10
993,US House,GA,Fulton,JC04A,Write In, Unaffiliated,204
993,US House,GA,Fulton,JC04B,Write In, Unaffiliated,134
993,US House,GA,Fulton,JC05,Write In, Unaffiliated,285
993,US House,GA,Fulton,JC06,Write In, Unaffiliated,201
993,US House,GA,Fulton,JC07,Write In, Unaffiliated,100
993,US House,GA,Fulton,JC08,Write In, Unaffiliated,4
993,US House,GA,Fulton,JC09,Write In, Unaffiliated,287
993,US House,GA,Fulton,JC10,Write In, Unaffiliated,211
993,US House,GA,Fulton,JC11,Write In, Unaffiliated,106
993,US House,GA,Fulton,JC12,Write In, Unaffiliated,480
993,US House,GA,Fulton,JC13A,Write In, Unaffiliated,201
993,US House,GA,Fulton,JC13B,Write In, Unaffiliated,432
993,US House,GA,Fulton,JC14,Write In, Unaffiliated,448
993,US House,GA,Fulton,JC15,Write In, Unaffiliated,97
993,US House,GA,Fulton,JC16,Write In, Unaffiliated,156
993,US House,GA,Fulton,JC18,Write In, Unaffiliated,104
993,US House,GA,Fulton,JC19,Write In, Unaffiliated,353
993,US House,GA,Fulton,ML011,Write In, Unaffiliated,224
993,US House,GA,Fulton,ML012,Write In, Unaffiliated,302
993,US House,GA,Fulton,ML01B,Write In, Unaffiliated,23
993,US House,GA,Fulton,ML021,Write In, Unaffiliated,207
993,US House,GA,Fulton,ML022,Write In, Unaffiliated,463
993,US House,GA,Fulton,ML023,Write In, Unaffiliated,104
993,US House,GA,Fulton,ML024,Write In, Unaffiliated,365
993,US House,GA,Fulton,ML03,Write In, Unaffiliated,231
993,US House,GA,Fulton,ML04A,Write In, Unaffiliated,307
993,US House,GA,Fulton,ML04B,Write In, Unaffiliated,440
993,US House,GA,Fulton,ML04C,Write In, Unaffiliated,396
993,US House,GA,Fulton,ML05A,Write In, Unaffiliated,196
993,US House,GA,Fulton,ML05B,Write In, Unaffiliated,50
993,US House,GA,Fulton,ML05C,Write In, Unaffiliated,269
993,US House,GA,Fulton,ML06A,Write In, Unaffiliated,371
993,US House,GA,Fulton,ML06B,Write In, Unaffiliated,445
993,US House,GA,Fulton,ML071,Write In, Unaffiliated,106
993,US House,GA,Fulton,ML072,Write In, Unaffiliated,464
993,US House,GA,Fulton,ML07A,Write In, Unaffiliated,325
993,US House,GA,Fulton,MP01,Write In, Unaffiliated,128
993,US House,GA,Fulton,RW01,Write In, Unaffiliated,82
993,US House,GA,Fulton,RW02,Write In, Unaffiliated,223
993,US House,GA,Fulton,RW03,Write In, Unaffiliated,26
993,US House,GA,Fulton,RW04,Write In, Unaffiliated,277
993,US House,GA,Fulton,RW05,Write In, Unaffiliated,439
993,US House,GA,Fulton,RW06,Write In, Unaffiliated,252
993,US House,GA,Fulton,RW07A,Write In, Unaffiliated,22
993,US House,GA,Fulton,RW07B,Write In, Unaffiliated,76
993,US House,GA,Fulton,RW08,Write In, Unaffiliated,9
993,US House,GA,Fulton,RW09,Write In, Unaffiliated,35
993,US House,GA,Fulton,RW10,Write In, Unaffiliated,356
993,US House,GA,Fulton,RW11A,Write In, Unaffiliated,481
993,US House,GA,Fulton,RW12,Write In, Unaffiliated,343
993,US House,GA,Fulton,RW13,Write In, Unaffiliated,469
993,US House,GA,Fulton,RW16,Write In, Unaffiliated,62
993,US House,GA,Fulton,RW17,Write In, Unaffiliated,470
993,US House,GA,Fulton,RW19,Write In, Unaffiliated,113
993,US House,GA,Fulton,RW20,Write In, Unaffiliated,9
993,US House,GA,Fulton,RW21,Write In, Unaffiliated,214
993,US House,GA,Fulton,RW22A,Write In, Unaffiliated,264
993,US House,GA,Fulton,SS01,Write In, Unaffiliated,261
993,US House,GA,Fulton,SS02A,Write In, Unaffiliated,226
993,US House,GA,Fulton,SS02B,Write In, Unaffiliated,461
993,US House,GA,Fulton,SS03,Write In, Unaffiliated,413
993,US House,GA,Fulton,SS04,Write In, Unaffiliated,480
993,US House,GA,Fulton,SS05,Write In, Unaffiliated,268
993,US House,GA,Fulton,SS06,Write In, Unaffiliated,15
993,US House,GA,Fulton,SS07A,Write In, Unaffiliated,240
993,US House,GA,Fulton,SS07B,Write In, Unaffiliated,240
993,US House,GA,Fulton,SS07C,Write In, Unaffiliated,72
993,US House,GA,Fulton,SS08A,Write In, Unaffiliated,367
993,US House,GA,Fulton,SS08B,Write In, Unaffiliated,256
993,US House,GA,Fulton,SS08C,Write In, Unaffiliated,98
993,US House,GA,Fulton,SS08D,Write In, Unaffiliated,431
993,US House,GA,Fulton,SS11A,Write In, Unaffiliated,307
993,US House,GA,Fulton,SS11B,Write In, Unaffiliated,459
993,US House,GA,Fulton,SS11C,Write In, Unaffiliated,162
993,US House,GA,Fulton,SS12,Write In, Unaffiliated,8
993,US House,GA,Fulton,SS15A,Write In, Unaffiliated,418
993,US House,GA,Fulton,SS15B,Write In, Unaffiliated,93
993,US House,GA,Fulton,SS16,Write In, Unaffiliated,494
993,US House,GA,Fulton,SS17,Write In, Unaffiliated,253
993,US House,GA,Fulton,SS18A,Write In, Unaffiliated,481
993,US House,GA,Fulton,SS18B,Write In, Unaffiliated,302
993,US House,GA,Fulton,SS19A,Write In, Unaffiliated,189
993,US House,GA,Fulton,SS19B,Write In, Unaffiliated,82
993,US House,GA,Fulton,SS20,Write In, Unaffiliated,496
993,US House,GA,Fulton,SS22,Write In, Unaffiliated,221
993,US House,GA,Fulton,SS25,Write In, Unaffiliated,461
993,US House,GA,Fulton,SS26,Write In, Unaffiliated,132
993,US House,GA,Fulton,SS29A,Write In, Unaffiliated,418
993,US House,GA,Fulton,SS31,Write In, Unaffiliated,265
993,US House,GA,Fulton,AP01A,Karen Handel, Republican,363
993,US House,GA,Fulton,AP01B,Karen Handel, Republican,73
993,US House,GA,Fulton,AP01C,Karen Handel, Republican,136
993,US House,GA,Fulton,AP01D,Karen Handel, Republican,271
993,US House,GA,Fulton,AP02B,Karen Handel, Republican,227
993,US House,GA,Fulton,AP03,Karen Handel, Republican,262
993,US House,GA,Fulton,AP04A,Karen Handel, Republican,262
993,US House,GA,Fulton,AP04B,Karen Handel, Republican,139
993,US House,GA,Fulton,AP05,Karen Handel, Republican,387
993,US House,GA,Fulton,AP06,Karen Handel, Republican,383
993,US House,GA,Fulton,AP07A,Karen Handel, Republican,213
993,US House,GA,Fulton,AP07B,Karen Handel, Republican,169
993,US House,GA,Fulton,AP09A,Karen Handel, Republican,413
993,US House,GA,Fulton,AP09B,Karen Handel, Republican,395
993,US House,GA,Fulton,AP021,Karen Handel, Republican,469
993,US House,GA,Fulton,AP022,Karen Handel, Republican,454
993,US House,GA,Fulton,AP10,Karen Handel, Republican,164
993,US House,GA,Fulton,AP12A,Karen Handel, Republican,340
993,US House,GA,Fulton,AP12B,Karen Handel, Republican,197
993,US House,GA,Fulton,AP12C,Karen Handel, Republican,18
993,US House,GA,Fulton,AP13,Karen Handel, Republican,137
993,US House,GA,Fulton,AP14,Karen Handel, Republican,311
993,US House,GA,Fulton,JC01,Karen Handel, Republican,283
993,US House,GA,Fulton,JC02,Karen Handel, Republican,238
993,US House,GA,Fulton,JC03A,Karen Handel, Republican,406
993,US House,GA,Fulton,JC03B,Karen Handel, Republican,154
993,US House,GA,Fulton,JC04A,Karen Handel, Republican,74
993,US House,GA,Fulton,JC04B,Karen Handel, Republican,164
993,US House,GA,Fulton,JC05,Karen Handel, Republican,168
993,US House,GA,Fulton,JC06,Karen Handel, Republican,51
993,US House,GA,Fulton,JC07,Karen Handel, Republican,314
993,US House,GA,Fulton,JC08,Karen Handel, Republican,174
993,US House,GA,Fulton,JC09,Karen Handel, Republican,492
993,US House,GA,Fulton,JC10,Karen Handel, Republican,357
993,US House,GA,Fulton,JC11,Karen Handel, Republican,431
993,US House,GA,Fulton,JC12,Karen Handel, Republican,376
993,US House,GA,Fulton,JC13A,Karen Handel, Republican,17
993,US House,GA,Fulton,JC13B,Karen Handel, Republican,401
993,US House,GA,Fulton,JC14,Karen Handel, Republican,102
993,US House,GA,Fulton,JC15,Karen Handel, Republican,397
993,US House,GA,Fulton,JC16,Karen Handel, Republican,218
993,US House,GA,Fulton,JC18,Karen Handel, Republican,435
993,US House,GA,Fulton,JC19,Karen Handel, Republican,240
993,US House,GA,Fulton,ML011,Karen Handel, Republican,84
993,US House,GA,Fulton,ML012,Karen Handel, Republican,211
993,US House,GA,Fulton,ML01B,Karen Handel, Republican,20
993,US House,GA,Fulton,ML021,Karen Handel, Republican,394
993,US House,GA,Fulton,ML022,Karen Handel, Republican,95
993,US House,GA,Fulton,ML023,Karen Handel, Republican,151
993,US House,GA,Fulton,ML024,Karen Handel, Republican,52
993,US House,GA,Fulton,ML03,Karen Handel, Republican,294
993,US House,GA,Fulton,ML04A,Karen Handel, Republican,389
993,US House,GA,Fulton,ML04B,Karen Handel, Republican,81
993,US House,GA,Fulton,ML04C,Karen Handel, Republican,123
993,US House,GA,Fulton,ML05A,Karen Handel, Republican,399
993,US House,GA,Fulton,ML05B,Karen Handel, Republican,322
993,US House,GA,Fulton,ML05C,Karen Handel, Republican,211
993,US House,GA,Fulton,ML06A,Karen Handel, Republican,466
993,US House,GA,Fulton,ML06B,Karen Handel, Republican,313
993,US House,GA,Fulton,ML071,Karen Handel, Republican,282
993,US House,GA,Fulton,ML072,Karen Handel, Republican,178
993,US House,GA,Fulton,ML07A,Karen Handel, Republican,43
993,US House,GA,Fulton,MP01,Karen Handel, Republican,294
993,US House,GA,Fulton,RW01,Karen Handel, Republican,31
993,US House,GA,Fulton,RW02,Karen Handel, Republican,142
993,US House,GA,Fulton,RW03,Karen Handel, Republican,223
993,US House,GA,Fulton,RW04,Karen Handel, Republican,153
993,US House,GA,Fulton,RW05,Karen Handel, Republican,108
993,US House,GA,Fulton,RW06,Karen Handel, Republican,67
993,US House,GA,Fulton,RW07A,Karen Handel, Republican,464
993,US House,GA,Fulton,RW07B,Karen Handel, Republican,372
993,US House,GA,Fulton,RW08,Karen Handel, Republican,485
993,US House,GA,Fulton,RW09,Karen Handel, Republican,482
993,US House,GA,Fulton,RW10,Karen Handel, Republican,350
993,US House,GA,Fulton,RW11A,Karen Handel, Republican,1
993,US House,GA,Fulton,RW12,Karen Handel, Republican,423
993,US House,GA,Fulton,RW13,Karen Handel, Republican,257
993,US House,GA,Fulton,RW16,Karen Handel, Republican,455
993,US House,GA,Fulton,RW17,Karen Handel, Republican,416
993,US House,GA,Fulton,RW19,Karen Handel, Republican,249
993,US House,GA,Fulton,RW20,Karen Handel, Republican,497
993,US House,GA,Fulton,RW21,Karen Handel, Republican,353
993,US House,GA,Fulton,RW22A,Karen Handel, Republican,184
993,US House,GA,Fulton,SS01,Karen Handel, Republican,297
993,US House,GA,Fulton,SS02A,Karen Handel, Republican,424
993,US House,GA,Fulton,SS02B,Karen Handel, Republican,37
993,US House,GA,Fulton,SS03,Karen Handel, Republican,305
993,US House,GA,Fulton,SS04,Karen Handel, Republican,327
993,US House,GA,Fulton,SS05,Karen Handel, Republican,491
993,US House,GA,Fulton,SS06,Karen Handel, Republican,176
993,US House,GA,Fulton,SS07A,Karen Handel, Republican,351
993,US House,GA,Fulton,SS07B,Karen Handel, Republican,61
993,US House,GA,Fulton,SS07C,Karen Handel, Republican,326
993,US House,GA,Fulton,SS08A,Karen Handel, Republican,421
993,US House,GA,Fulton,SS08B,Karen Handel, Republican,117
993,US House,GA,Fulton,SS08C,Karen Handel, Republican,8
993,US House,GA,Fulton,SS08D,Karen Handel, Republican,222
993,US House,GA,Fulton,SS11A,Karen Handel, Republican,278
993,US House,GA,Fulton,SS11B,Karen Handel, Republican,36
993,US House,GA,Fulton,SS11C,Karen Handel, Republican,112
993,US House,GA,Fulton,SS12,Karen Handel, Republican,162
993,US House,GA,Fulton,SS15A,Karen Handel, Republican,460
993,US House,GA,Fulton,SS15B,Karen Handel, Republican,426
993,US House,GA,Fulton,SS16,Karen Handel, Republican,369
993,US House,GA,Fulton,SS17,Karen Handel, Republican,236
993,US House,GA,Fulton,SS18A,Karen Handel, Republican,262
993,US House,GA,Fulton,SS18B,Karen Handel, Republican,145
993,US House,GA,Fulton,SS19A,Karen Handel, Republican,310
993,US House,GA,Fulton,SS19B,Karen Handel, Republican,464
993,US House,GA,Fulton,SS20,Karen Handel, Republican,290
993,US House,GA,Fulton,SS22,Karen Handel, Republican,326
993,US House,GA,Fulton,SS25,Karen Handel, Republican,108
993,US House,GA,Fulton,SS26,Karen Handel, Republican,316
993,US House,GA,Fulton,SS29A,Karen Handel, Republican,152
993,US House,GA,Fulton,SS31,Karen Handel, Republican,2
993,US House,GA,Fulton,AP01A,David Abroms, Republican,489
993,US House,GA,Fulton,AP01B,David Abroms, Republican,50
993,US House,GA,Fulton,AP01C,David Abroms, Republican,133
993,US House,GA,Fulton,AP01D,David Abroms, Republican,174
993,US House,GA,Fulton,AP02B,David Abroms, Republican,150
993,US House,GA,Fulton,AP03,David Abroms, Republican,22
993,US House,GA,Fulton,AP04A,David Abroms, Republican,89
993,US House,GA,Fulton,AP04B,David Abroms, Republican,302
993,US House,GA,Fulton,AP05,David Abroms, Republican,447
993,US House,GA,Fulton,AP06,David Abroms, Republican,113
993,US House,GA,Fulton,AP07A,David Abroms, Republican,2
993,US House,GA,Fulton,AP07B,David Abroms, Republican,107
993,US House,GA,Fulton,AP09A,David Abroms, Republican,233
993,US House,GA,Fulton,AP09B,David Abroms, Republican,313
993,US House,GA,Fulton,AP021,David Abroms, Republican,176
993,US House,GA,Fulton,AP022,David Abroms, Republican,304
993,US House,GA,Fulton,AP10,David Abroms, Republican,375
993,US House,GA,Fulton,AP12A,David Abroms, Republican,17
993,US House,GA,Fulton,AP12B,David Abroms, Republican,236
993,US House,GA,Fulton,AP12C,David Abroms, Republican,473
993,US House,GA,Fulton,AP13,David Abroms, Republican,19
993,US House,GA,Fulton,AP14,David Abroms, Republican,466
993,US House,GA,Fulton,JC01,David Abroms, Republican,291
993,US House,GA,Fulton,JC02,David Abroms, Republican,499
993,US House,GA,Fulton,JC03A,David Abroms, Republican,65
993,US House,GA,Fulton,JC03B,David Abroms, Republican,12
993,US House,GA,Fulton,JC04A,David Abroms, Republican,196
993,US House,GA,Fulton,JC04B,David Abroms, Republican,498
993,US House,GA,Fulton,JC05,David Abroms, Republican,138
993,US House,GA,Fulton,JC06,David Abroms, Republican,379
993,US House,GA,Fulton,JC07,David Abroms, Republican,284
993,US House,GA,Fulton,JC08,David Abroms, Republican,427
993,US House,GA,Fulton,JC09,David Abroms, Republican,215
993,US House,GA,Fulton,JC10,David Abroms, Republican,452
993,US House,GA,Fulton,JC11,David Abroms, Republican,267
993,US House,GA,Fulton,JC12,David Abroms, Republican,465
993,US House,GA,Fulton,JC13A,David Abroms, Republican,149
993,US House,GA,Fulton,JC13B,David Abroms, Republican,374
993,US House,GA,Fulton,JC14,David Abroms, Republican,308
993,US House,GA,Fulton,JC15,David Abroms, Republican,470
993,US House,GA,Fulton,JC16,David Abroms, Republican,8
993,US House,GA,Fulton,JC18,David Abroms, Republican,253
993,US House,GA,Fulton,JC19,David Abroms, Republican,257
993,US House,GA,Fulton,ML011,David Abroms, Republican,363
993,US House,GA,Fulton,ML012,David Abroms, Republican,361
993,US House,GA,Fulton,ML01B,David Abroms, Republican,457
993,US House,GA,Fulton,ML021,David Abroms, Republican,18
993,US House,GA,Fulton,ML022,David Abroms, Republican,265
993,US House,GA,Fulton,ML023,David Abroms, Republican,71
993,US House,GA,Fulton,ML024,David Abroms, Republican,142
993,US House,GA,Fulton,ML03,David Abroms, Republican,66
993,US House,GA,Fulton,ML04A,David Abroms, Republican,5
993,US House,GA,Fulton,ML04B,David Abroms, Republican,192
993,US House,GA,Fulton,ML04C,David Abroms, Republican,349
993,US House,GA,Fulton,ML05A,David Abroms, Republican,140
993,US House,GA,Fulton,ML05B,David Abroms, Republican,479
993,US House,GA,Fulton,ML05C,David Abroms, Republican,148
993,US House,GA,Fulton,ML06A,David Abroms, Republican,196
993,US House,GA,Fulton,ML06B,David Abroms, Republican,196
993,US House,GA,Fulton,ML071,David Abroms, Republican,15
993,US House,GA,Fulton,ML072,David Abroms, Republican,123
993,US House,GA,Fulton,ML07A,David Abroms, Republican,272
993,US House,GA,Fulton,MP01,David Abroms, Republican,449
993,US House,GA,Fulton,RW01,David Abroms, Republican,148
993,US House,GA,Fulton,RW02,David Abroms, Republican,138
993,US House,GA,Fulton,RW03,David Abroms, Republican,306
993,US House,GA,Fulton,RW04,David Abroms, Republican,444
993,US House,GA,Fulton,RW05,David Abroms, Republican,308
993,US House,GA,Fulton,RW06,David Abroms, Republican,491
993,US House,GA,Fulton,RW07A,David Abroms, Republican,446
993,US House,GA,Fulton,RW07B,David Abroms, Republican,336
993,US House,GA,Fulton,RW08,David Abroms, Republican,191
993,US House,GA,Fulton,RW09,David Abroms, Republican,239
993,US House,GA,Fulton,RW10,David Abroms, Republican,474
993,US House,GA,Fulton,RW11A,David Abroms, Republican,395
993,US House,GA,Fulton,RW12,David Abroms, Republican,411
993,US House,GA,Fulton,RW13,David Abroms, Republican,194
993,US House,GA,Fulton,RW16,David Abroms, Republican,131
993,US House,GA,Fulton,RW17,David Abroms, Republican,406
993,US House,GA,Fulton,RW19,David Abroms, Republican,305
993,US House,GA,Fulton,RW20,David Abroms, Republican,438
993,US House,GA,Fulton,RW21,David Abroms, Republican,498
993,US House,GA,Fulton,RW22A,David Abroms, Republican,214
993,US House,GA,Fulton,SS01,David Abroms, Republican,230
993,US House,GA,Fulton,SS02A,David Abroms, Republican,353
993,US House,GA,Fulton,SS02B,David Abroms, Republican,353
993,US House,GA,Fulton,SS03,David Abroms, Republican,302
993,US House,GA,Fulton,SS04,David Abroms, Republican,216
993,US House,GA,Fulton,SS05,David Abroms, Republican,310
993,US House,GA,Fulton,SS06,David Abroms, Republican,101
993,US House,GA,Fulton,SS07A,David Abroms, Republican,431
993,US House,GA,Fulton,SS07B,David Abroms, Republican,448
993,US House,GA,Fulton,SS07C,David Abroms, Republican,430
993,US House,GA,Fulton,SS08A,David Abroms, Republican,136
993,US House,GA,Fulton,SS08B,David Abroms, Republican,157
993,US House,GA,Fulton,SS08C,David Abroms, Republican,156
993,US House,GA,Fulton,SS08D,David Abroms, Republican,495
993,US House,GA,Fulton,SS11A,David Abroms, Republican,160
993,US House,GA,Fulton,SS11B,David Abroms, Republican,13
993,US House,GA,Fulton,SS11C,David Abroms, Republican,355
993,US House,GA,Fulton,SS12,David Abroms, Republican,158
993,US House,GA,Fulton,SS15A,David Abroms, Republican,94
993,US House,GA,Fulton,SS15B,David Abroms, Republican,62
993,US House,GA,Fulton,SS16,David Abroms, Republican,457
993,US House,GA,Fulton,SS17,David Abroms, Republican,492
993,US House,GA,Fulton,SS18A,David Abroms, Republican,35
993,US House,GA,Fulton,SS18B,David Abroms, Republican,190
993,US House,GA,Fulton,SS19A,David Abroms, Republican,157
993,US House,GA,Fulton,SS19B,David Abroms, Republican,115
993,US House,GA,Fulton,SS20,David Abroms, Republican,313
993,US House,GA,Fulton,SS22,David Abroms, Republican,219
993,US House,GA,Fulton,SS25,David Abroms, Republican,204
993,US House,GA,Fulton,SS26,David Abroms, Republican,40
993,US House,GA,Fulton,SS29A,David Abroms, Republican,244
993,US House,GA,Fulton,SS31,David Abroms, Republican,377
993,US House,GA,Fulton,AP01A,Mohammad Ali Bhuiyan, Republican,442
993,US House,GA,Fulton,AP01B,Mohammad Ali Bhuiyan, Republican,16
993,US House,GA,Fulton,AP01C,Mohammad Ali Bhuiyan, Republican,221
993,US House,GA,Fulton,AP01D,Mohammad Ali Bhuiyan, Republican,254
993,US House,GA,Fulton,AP02B,Mohammad Ali Bhuiyan, Republican,41
993,US House,GA,Fulton,AP03,Mohammad Ali Bhuiyan, Republican,322
993,US House,GA,Fulton,AP04A,Mohammad Ali Bhuiyan, Republican,486
993,US House,GA,Fulton,AP04B,Mohammad Ali Bhuiyan, Republican,430
993,US House,GA,Fulton,AP05,Mohammad Ali Bhuiyan, Republican,457
993,US House,GA,Fulton,AP06,Mohammad Ali Bhuiyan, Republican,191
993,US House,GA,Fulton,AP07A,Mohammad Ali Bhuiyan, Republican,132
993,US House,GA,Fulton,AP07B,Mohammad Ali Bhuiyan, Republican,191
993,US House,GA,Fulton,AP09A,Mohammad Ali Bhuiyan, Republican,18
993,US House,GA,Fulton,AP09B,Mohammad Ali Bhuiyan, Republican,98
993,US House,GA,Fulton,AP021,Mohammad Ali Bhuiyan, Republican,292
993,US House,GA,Fulton,AP022,Mohammad Ali Bhuiyan, Republican,351
993,US House,GA,Fulton,AP10,Mohammad Ali Bhuiyan, Republican,435
993,US House,GA,Fulton,AP12A,Mohammad Ali Bhuiyan, Republican,161
993,US House,GA,Fulton,AP12B,Mohammad Ali Bhuiyan, Republican,245
993,US House,GA,Fulton,AP12C,Mohammad Ali Bhuiyan, Republican,109
993,US House,GA,Fulton,AP13,Mohammad Ali Bhuiyan, Republican,69
993,US House,GA,Fulton,AP14,Mohammad Ali Bhuiyan, Republican,96
993,US House,GA,Fulton,JC01,Mohammad Ali Bhuiyan, Republican,469
993,US House,GA,Fulton,JC02,Mohammad Ali Bhuiyan, Republican,104
993,US House,GA,Fulton,JC03A,Mohammad Ali Bhuiyan, Republican,137
993,US House,GA,Fulton,JC03B,Mohammad Ali Bhuiyan, Republican,242
993,US House,GA,Fulton,JC04A,Mohammad Ali Bhuiyan, Republican,336
993,US House,GA,Fulton,JC04B,Mohammad Ali Bhuiyan, Republican,273
993,US House,GA,Fulton,JC05,Mohammad Ali Bhuiyan, Republican,374
993,US House,GA,Fulton,JC06,Mohammad Ali Bhuiyan, Republican,150
993,US House,GA,Fulton,JC07,Mohammad Ali Bhuiyan, Republican,112
993,US House,GA,Fulton,JC08,Mohammad Ali Bhuiyan, Republican,114
993,US House,GA,Fulton,JC09,Mohammad Ali Bhuiyan, Republican,186
993,US House,GA,Fulton,JC10,Mohammad Ali Bhuiyan, Republican,164
993,US House,GA,Fulton,JC11,Mohammad Ali Bhuiyan, Republican,407
993,US House,GA,Fulton,JC12,Mohammad Ali Bhuiyan, Republican,345
993,US House,GA,Fulton,JC13A,Mohammad Ali Bhuiyan, Republican,70
993,US House,GA,Fulton,JC13B,Mohammad Ali Bhuiyan, Republican,210
993,US House,GA,Fulton,JC14,Mohammad Ali Bhuiyan, Republican,260
993,US House,GA,Fulton,JC15,Mohammad Ali Bhuiyan, Republican,196
993,US House,GA,Fulton,JC16,Mohammad Ali Bhuiyan, Republican,299
993,US House,GA,Fulton,JC18,Mohammad Ali Bhuiyan, Republican,345
993,US House,GA,Fulton,JC19,Mohammad Ali Bhuiyan, Republican,6
993,US House,GA,Fulton,ML011,Mohammad Ali Bhuiyan, Republican,70
993,US House,GA,Fulton,ML012,Mohammad Ali Bhuiyan, Republican,187
993,US House,GA,Fulton,ML01B,Mohammad Ali Bhuiyan, Republican,379
993,US House,GA,Fulton,ML021,Mohammad Ali Bhuiyan, Republican,74
993,US House,GA,Fulton,ML022,Mohammad Ali Bhuiyan, Republican,352
993,US House,GA,Fulton,ML023,Mohammad Ali Bhuiyan, Republican,62
993,US House,GA,Fulton,ML024,Mohammad Ali Bhuiyan, Republican,38
993,US House,GA,Fulton,ML03,Mohammad Ali Bhuiyan, Republican,409
993,US House,GA,Fulton,ML04A,Mohammad Ali Bhuiyan, Republican,119
993,US House,GA,Fulton,ML04B,Mohammad Ali Bhuiyan, Republican,300
993,US House,GA,Fulton,ML04C,Mohammad Ali Bhuiyan, Republican,290
993,US House,GA,Fulton,ML05A,Mohammad Ali Bhuiyan, Republican,101
993,US House,GA,Fulton,ML05B,Mohammad Ali Bhuiyan, Republican,80
993,US House,GA,Fulton,ML05C,Mohammad Ali Bhuiyan, Republican,107
993,US House,GA,Fulton,ML06A,Mohammad Ali Bhuiyan, Republican,313
993,US House,GA,Fulton,ML06B,Mohammad Ali Bhuiyan, Republican,292
993,US House,GA,Fulton,ML071,Mohammad Ali Bhuiyan, Republican,353
993,US House,GA,Fulton,ML072,Mohammad Ali Bhuiyan, Republican,25
993,US House,GA,Fulton,ML07A,Mohammad Ali Bhuiyan, Republican,166
993,US House,GA,Fulton,MP01,Mohammad Ali Bhuiyan, Republican,33
993,US House,GA,Fulton,RW01,Mohammad Ali Bhuiyan, Republican,281
993,US House,GA,Fulton,RW02,Mohammad Ali Bhuiyan, Republican,207
993,US House,GA,Fulton,RW03,Mohammad Ali Bhuiyan, Republican,192
993,US House,GA,Fulton,RW04,Mohammad Ali Bhuiyan, Republican,244
993,US House,GA,Fulton,RW05,Mohammad Ali Bhuiyan, Republican,456
993,US House,GA,Fulton,RW06,Mohammad Ali Bhuiyan, Republican,84
